Empresa,Instalacion,Equipo,Mantenimiento,Desconexion de carga,TiempoProgramado,TiempoEjecutado,DiferenciaTiempo,Empresa Afectada,TrabajosSuspendidos,TrabajosProrrogados
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 1,PROGRAMADO,0.00,8.00,5.42,-2.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 1,PROGRAMADO,0.00,8.00,5.42,-2.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 1,PROGRAMADO,0.00,4.00,3.18,-0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 1,EMERGENTE,0.00,4.00,2.02,-1.98,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 2,PROGRAMADO,0.00,2.00,2.03,0.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 2,PROGRAMADO,0.00,7.00,6.18,-0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 2,PROGRAMADO,0.00,7.00,6.18,-0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Santa Rosa 2,PROGRAMADO,0.00,4.00,4.78,0.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Transferencia,PROGRAMADO,0.00,3.50,2.67,-0.83,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Transferencia,PROGRAMADO,0.00,3.50,2.67,-0.83,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Vicentina 2,EMERGENTE,0.00,3.50,3.87,0.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pomasqui,Posición Vicentina 2,PROGRAMADO,0.00,3.50,3.87,0.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Autotransformador AA2,PROGRAMADO,0.00,1.00,1.43,0.43,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición alta AA1,EMERGENTE,0.00,9.00,9.82,0.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición alta AA1,PROGRAMADO,0.00,9.00,8.28,-0.72,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición alta AA2,PROGRAMADO,0.00,81.00,76.62,-4.38,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición alta AA2,PROGRAMADO,0.00,9.00,7.97,-1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición alta AA2,PROGRAMADO,0.00,9.00,8.25,-0.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición baja AA1,PROGRAMADO,0.00,1.00,1.13,0.13,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición baja AA1,PROGRAMADO,0.00,9.00,6.25,-2.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Capacitor 1,EMERGENTE,0.00,9.00,8.40,-0.60,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Capacitor 2,EMERGENTE,0.00,9.00,8.05,-0.95,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Capacitor 3,EMERGENTE,0.00,9.00,8.80,-0.20,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Capacitores,PROGRAMADO,0.00,4.00,1.60,-2.40,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Daule 1,PROGRAMADO,0.00,5.00,4.07,-0.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Daule 1,PROGRAMADO,0.00,9.00,8.35,-0.65,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Daule 2,PROGRAMADO,0.00,9.00,23.48,14.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Daule 2,EMERGENTE,0.00,3.00,2.05,-0.95,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Daule 2,PROGRAMADO,0.00,9.00,8.28,-0.72,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Daule 2,PROGRAMADO,0.00,9.00,7.22,-1.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Jipijapa,PROGRAMADO,0.00,1.00,0.42,-0.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Jipijapa,PROGRAMADO,0.00,9.00,8.52,-0.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Manta,PROGRAMADO,0.00,4.00,6.43,2.43,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Manta,EMERGENTE,0.00,9.00,6.62,-2.38,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 2,EMERGENTE,0.00,9.00,8.80,-0.20,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 3,PROGRAMADO,0.00,5.00,3.15,-1.85,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 3,PROGRAMADO,0.00,9.00,8.33,-0.67,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 3,EMERGENTE,0.00,5.00,1.95,-3.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 3,PROGRAMADO,0.00,9.00,9.05,0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 3,PROGRAMADO,0.00,33.00,9.05,-23.95,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Portoviejo 3,PROGRAMADO,0.00,5.00,5.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición San Gregorio ,EMERGENTE,0.00,4.00,3.82,-0.18,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Transferencia,EMERGENTE,0.00,9.00,10.87,1.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Transferencia,PROGRAMADO,0.00,9.00,8.92,-0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Portoviejo,Posición Transferencia,PROGRAMADO,0.00,9.00,8.80,-0.20,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Portoviejo - San Gregorio 138 kV,Circuito uno,PROGRAMADO,0.00,33.00,30.58,-2.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Autotransformador ATQ,PROGRAMADO,0.00,4.00,3.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición baja ATQ,PROGRAMADO,0.00,4.00,6.10,2.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 1,PROGRAMADO,0.00,5.00,4.30,-0.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 1,PROGRAMADO,0.00,10.00,10.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 1,PROGRAMADO,0.00,10.00,10.03,0.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 1,PROGRAMADO,0.00,4.00,2.25,-1.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 2,PROGRAMADO,0.00,5.00,5.08,0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 2,PROGRAMADO,0.00,10.00,8.48,-1.52,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitor 2,PROGRAMADO,0.00,5.00,2.82,-2.18,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Capacitores,PROGRAMADO,0.00,5.00,2.27,-2.73,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición CNEL 3,PROGRAMADO,0.00,4.00,5.55,1.55,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Playas,PROGRAMADO,0.00,4.00,3.08,-0.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Posorja,PROGRAMADO,0.00,5.00,2.15,-2.85,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Posición Transferencia,PROGRAMADO,0.00,5.00,2.62,-2.38,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,6.18,-3.82,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,10.02,0.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,9.97,-0.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,9.47,-0.53,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,4.00,3.77,-0.23,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,11.08,1.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,6.17,-3.83,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Posorja,Subestación Todos,PROGRAMADO,0.00,10.00,9.27,-0.73,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pucará,Subestación Todos,PROGRAMADO,0.00,31.00,24.93,-6.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Pucará,Subestación Todos,EMERGENTE,0.00,4.00,8.25,4.25,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Ambato 138 kV,Circuito uno,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Ambato 138 kV,Circuito uno,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Ambato 138 kV,Circuito uno,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Ambato 138 kV,Circuito uno,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Ambato 138 kV,Circuito uno,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Ambato 138 kV,Circuito uno,PROGRAMADO,0.00,80.00,80.18,0.18,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Mulaló 138 kV,Circuito uno,PROGRAMADO,0.00,81.00,9.45,-71.55,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Mulaló 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.45,0.45,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Mulaló 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.08,0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Mulaló 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.45,0.45,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Mulaló 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,6.57,-1.43,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Pucará - Mulaló 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,6.80,-1.20,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,10.10,2.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,9.52,1.52,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,4.00,4.37,0.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,7.08,-0.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,7.43,-0.57,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,23.00,0.25,-22.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,3.00,1.95,-1.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Puyo 138 kV,Circuito uno,PROGRAMADO,0.00,4.00,2.05,-1.95,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puerto Napo - Tena 138 kV,Circuito uno,PROGRAMADO,0.00,8.00,8.10,0.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Autotransformador ATQ,PROGRAMADO,40.77,4.00,4.27,0.27,EE. Ambato,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de alta ATQ ,PROGRAMADO,0.00,4.00,5.03,1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de alta ATQ ,PROGRAMADO,0.00,4.00,5.03,1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de baja ATQ,PROGRAMADO,0.00,4.00,3.58,-0.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de baja ATQ,PROGRAMADO,0.00,4.00,3.58,-0.42,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de Transferencia,PROGRAMADO,0.00,4.00,3.65,-0.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de Transferencia,PROGRAMADO,0.00,4.00,3.65,-0.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de Transferencia,PROGRAMADO,0.00,4.00,3.95,-0.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición de Transferencia,PROGRAMADO,0.00,4.00,3.97,-0.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Puerto Napo,PROGRAMADO,0.00,4.00,5.02,1.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Puerto Napo,PROGRAMADO,0.00,4.00,5.02,1.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Puyo 1,PROGRAMADO,0.00,4.00,4.70,0.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Puyo 1,PROGRAMADO,0.00,4.00,4.73,0.73,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Topo,PROGRAMADO,0.00,4.00,4.08,0.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Topo,PROGRAMADO,0.00,4.00,3.08,-0.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Posición Topo,PROGRAMADO,0.00,2.50,1.03,-1.47,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Puyo,Subestación 69 kV,PROGRAMADO,0.00,8.00,8.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puyo - Topo 138 kV,Circuito uno,PROGRAMADO,0.00,4.00,4.37,0.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Línea_Transmisión Puyo - Topo 138 kV,Circuito uno,EMERGENTE,0.00,57.00,54.63,-2.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATK,PROGRAMADO,0.00,9.00,3.12,-5.88,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATR,PROGRAMADO,0.00,7.00,5.15,-1.85,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATR,PROGRAMADO,0.00,81.00,80.93,-0.07,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATR,PROGRAMADO,0.00,5.00,5.22,0.22,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATR,PROGRAMADO,0.00,5.00,5.22,0.22,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATR,PROGRAMADO,0.00,4.00,2.20,-1.80,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATT,PROGRAMADO,0.00,6.00,4.97,-1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATT,PROGRAMADO,0.00,6.50,6.52,0.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATT,PROGRAMADO,0.00,6.50,12.05,5.55,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Autotransformador ATT,PROGRAMADO,0.00,4.00,2.30,-1.70,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Barra 1,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Barra 1,PROGRAMADO,0.00,249.00,58.08,-190.92,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,753.00,749.13,-3.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,9.77,0.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,11.48,2.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,12.80,3.80,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,10.47,1.47,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,10.77,1.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,15.78,6.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,13.25,4.25,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,12.08,3.08,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,12.00,3.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,14.48,5.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,33.00,30.07,-2.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,7.23,-1.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,9.00,4.52,-4.48,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición acoplador,PROGRAMADO,0.00,4.00,3.13,-0.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATK,PROGRAMADO,0.00,4.00,2.65,-1.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATK,PROGRAMADO,0.00,9.00,1.98,-7.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,753.00,754.03,1.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,609.00,584.18,-24.82,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,9.00,12.03,3.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,9.00,13.75,4.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,9.00,8.37,-0.63,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,9.00,9.67,0.67,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,EMERGENTE,0.00,9.00,4.67,-4.33,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATR,EMERGENTE,0.00,4.00,3.83,-0.17,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición alta ATT,EMERGENTE,0.00,5.50,3.47,-2.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Baba,EMERGENTE,0.00,9.00,2.82,-6.18,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Baba,PROGRAMADO,0.00,8.00,3.27,-4.73,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Baba,EMERGENTE,0.00,8.00,8.77,0.77,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Baba,EMERGENTE,0.00,8.00,7.62,-0.38,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Baba,PROGRAMADO,0.00,4.00,2.90,-1.10,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Baba,PROGRAMADO,0.00,4.00,3.07,-0.93,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATK,EMERGENTE,0.00,4.00,3.28,-0.72,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATR,PROGRAMADO,0.00,753.00,754.02,1.02,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATR,PROGRAMADO,0.00,609.00,584.18,-24.82,0,NO,SI
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATR,PROGRAMADO,0.00,9.00,9.00,0.00,0,SI,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATR,PROGRAMADO,0.00,9.00,10.73,1.73,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATR,PROGRAMADO,0.00,4.00,3.05,-0.95,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATT,PROGRAMADO,0.00,9.00,4.03,-4.97,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición baja ATT,PROGRAMADO,0.00,4.00,1.13,-2.87,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición C. Quevedo II,EMERGENTE,0.00,6.50,7.28,0.78,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición C. Quevedo II,EMERGENTE,0.00,6.50,9.08,2.58,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición C. Quevedo II,EMERGENTE,0.00,6.50,5.15,-1.35,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición C. Quevedo II,EMERGENTE,0.00,28.50,29.00,0.50,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición C. Quevedo II,EMERGENTE,0.00,9.00,3.63,-5.37,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición C. Quevedo II,PROGRAMADO,0.00,6.50,4.45,-2.05,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Calope,PROGRAMADO,0.00,4.50,4.18,-0.32,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Calope,PROGRAMADO,0.00,5.00,6.12,1.12,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,9.00,12.03,3.03,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,9.00,13.75,4.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,9.00,14.32,5.32,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,EMERGENTE,0.00,9.00,11.17,2.17,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,9.00,14.75,5.75,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,EMERGENTE,0.00,9.00,11.80,2.80,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,EMERGENTE,0.00,9.00,9.00,0.00,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,EMERGENTE,0.00,9.00,1.33,-7.67,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,EMERGENTE,0.00,4.50,3.35,-1.15,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,9.00,3.28,-5.72,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,5.00,4.78,-0.22,0,NO,NO
CELEC EP - TRANSELECTRIC,Subestación Quevedo,Posición Chorrillos 1,PROGRAMADO,0.00,9.00,10.05,1.05,0,NO,NO
