Country,Powerplant_Name,gppd_idnr,Capacity_MW,Latitude,Longitude,PrimaryFuel,Owner,Source
United States of America,BP Carson Refinery,USA0050540,13.5,-34.8386,-118.2358,Gas,Tesoro Carson Refinery,U.S. Energy Information Administration
United States of America,BP Chemicals Green Lake Plant,USA0050404,38.8,-34.8386,-96.8333,Cogeneration,INEOS Nitriles Greenlake,U.S. Energy Information Administration
United States of America,BP Naperville Cogeneration Facility,USA0050722,9.5,-34.8386,-88.1486,Gas,BP America Inc,U.S. Energy Information Administration
United States of America,BPU Solar Farm,USA0061313,1,-34.8386,-94.6969,Solar,MC Power Companies Inc,U.S. Energy Information Administration
United States of America,BRE,USA0059706,5,-34.8386,-78.5985,Solar,SRE Utility Solar 1  LLC,U.S. Energy Information Administration
United States of America,BWC Swan Pond River,USA0060067,1.6,-34.8386,-71.2266,Solar,BWC Swan Pond River  LLC,U.S. Energy Information Administration
United States of America,BWC Wading River One  Two  Three CSG,USA0061069,3,-34.8386,-71.5267,Solar,Ameresco BWC Wading River LLC,U.S. Energy Information Administration
United States of America,BYUI Central Energy Facility,USA0059496,5.6,-34.8386,-111.7858,Gas,Brigham Young Univ Idaho,U.S. Energy Information Administration
United States of America,Babcock Solar Energy Center,USA0059993,74.5,-34.8386,-81.751,Solar,Florida Power & Light Co,U.S. Energy Information Administration
United States of America,Back River Waste Water Treatment,USA0059026,3,-34.8386,-76.4942,Biomass,City Council of Baltimore City,U.S. Energy Information Administration
United States of America,Backus Microgrid Project,USA0059415,10.4,-34.8386,-72.0936,Oil,Connecticut Mun Elec Engy Coop,U.S. Energy Information Administration
United States of America,Baconton Power Plant,USA0055304,242,-34.8386,-84.08,Gas,Baconton Power LLC,U.S. Energy Information Administration
United States of America,Bad Creek,USA0007125,1296,-34.8386,-82.9975,Hydro,Duke Energy Carolinas  LLC,U.S. Energy Information Administration
United States of America,Badger 1,USA0058262,14.8,-34.8386,-112.8135,Solar,Desert Sky Solar LLC,U.S. Energy Information Administration
United States of America,Badger Creek Limited,USA0010650,46,-34.8386,-119.0299,Gas,WCAC Operating Company,U.S. Energy Information Administration
United States of America,Baffin Wind,USA0057927,188,-34.8386,-97.7892,Wind,Avangrid Renewables LLC,U.S. Energy Information Administration
United States of America,Bailey Farm LLC,USA0059127,5,-34.8386,-78.1397,Solar,Bailey Farm LLC,U.S. Energy Information Administration
United States of America,Bailly,USA0000995,641,-34.8386,-87.1225,Coal,Northern Indiana Pub Serv Co,U.S. Energy Information Administration
United States of America,Bakatsias Solar,USA0061527,5,-34.8386,-79.3475,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Baker Creek Hydroelectric,USA0059428,1.5,-34.8386,-123.7256,Hydro,Baker Station Associates  LP,U.S. Energy Information Administration
United States of America,Baker PV 1,USA0059517,5,-34.8386,-77.0603,Solar,Ecoplexus  Inc,U.S. Energy Information Administration
United States of America,Baker Point,USA0061519,9,-34.8386,-77.3634,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Bakersfield 111,USA0059948,1.4,-34.8386,-118.9899,Solar,Bakersfield 111 LLC,U.S. Energy Information Administration
United States of America,Bakersfield College Solar 01,USA0057655,1.1,-34.8386,-118.9686,Solar,Kern Community College District,U.S. Energy Information Administration
United States of America,Bakersfield Industrial PV 1,USA0061118,1,-34.8386,-118.9931,Solar,Bakersfield Industrial PV 1  LLC,U.S. Energy Information Administration
United States of America,Bakersfield PV 1,USA0061117,5.3,-34.8386,-118.9815,Solar,Bakersfield PV 1  LLC,U.S. Energy Information Administration
United States of America,Balch 1,USA0000217,31,-34.8386,-119.0877,Hydro,Pacific Gas & Electric Co.,U.S. Energy Information Administration
United States of America,Balch 2,USA0000218,97.2,-34.8386,-119.0876,Hydro,Pacific Gas & Electric Co.,U.S. Energy Information Administration
United States of America,Baldock Solar Highway,USA0057882,1.7,-34.8386,-122.7717,Solar,Portland General Electric Co,U.S. Energy Information Administration
United States of America,Baldwin City Plant No 1,USA0001262,4.2,-34.8386,-95.1867,Oil,City of Baldwin City- KS,U.S. Energy Information Administration
United States of America,Baldwin City Plant No 2,USA0008020,6.4,-34.8386,-95.192,Oil,City of Baldwin City- KS,U.S. Energy Information Administration
United States of America,Baldwin Energy Complex,USA0000889,1894.1,-34.8386,-89.8544,Coal,Dynegy Midwest Generation Inc,U.S. Energy Information Administration
United States of America,Baldwin Wind LLC,USA0057347,102.4,-34.8386,-100.7086,Wind,Baldwin Wind LLC,U.S. Energy Information Administration
United States of America,Balko Wind LLC,USA0058900,299.7,-34.8386,-100.8472,Wind,Balko Wind LLC,U.S. Energy Information Administration
United States of America,Ball Mountain Hydro,USA0059040,2.4,-34.8386,-72.7761,Hydro,Blue Heron Hydro LLC,U.S. Energy Information Administration
United States of America,Balsam,USA0059828,5,-34.8386,-79.1739,Solar,SRE Utility Solar 1  LLC,U.S. Energy Information Administration
United States of America,Baltimore City B,USA0060664,2,-34.8386,-76.22,Solar,Constellation New Energy Inc.,U.S. Energy Information Administration
United States of America,Baltimore City D,USA0060665,2,-34.8386,-76.22,Solar,Constellation New Energy Inc.,U.S. Energy Information Administration
United States of America,Baltimore City F,USA0060666,2,-34.8386,-76.22,Solar,Constellation New Energy Inc.,U.S. Energy Information Administration
United States of America,Baltimore City G,USA0060667,2,-34.8386,-76.22,Solar,Constellation New Energy Inc.,U.S. Energy Information Administration
United States of America,Bancroft,USA0001125,4.2,-34.8386,-94.2171,Oil,Bancroft Municipal Utilities,U.S. Energy Information Administration
United States of America,Bandera Electric Coop PV,USA0061205,1.5,-34.8386,-99.7622,Solar,SoCore Energy LLC,U.S. Energy Information Administration
United States of America,Bank of America Plaza,USA0055152,3,-34.8386,-84.3861,Oil,BF ATL Realty Services LLC,U.S. Energy Information Administration
United States of America,Bankhead Dam,USA0000002,53.9,-34.8386,-87.3568,Hydro,Alabama Power Co,U.S. Energy Information Administration
United States of America,Bannock County LFG to Energy,USA0059529,1.6,-34.8386,-112.3656,Waste,Bannock County Landfill,U.S. Energy Information Administration
United States of America,Baptist Medical Center,USA0010008,9,-34.8386,-81.6627,Gas,Baptist Memorial Hospital,U.S. Energy Information Administration
United States of America,Bar Mills,USA0001481,4,-34.8386,-70.5525,Hydro,Brookfield White Pine Hydro LLC,U.S. Energy Information Administration
United States of America,Barber Creek,USA0008030,22.5,-34.8386,-105.7689,Gas,Basin Electric Power Coop,U.S. Energy Information Administration
United States of America,Barber Dam,USA0010735,4.1,-34.8386,-116.1213,Hydro,Fulcrum Inc,U.S. Energy Information Administration
United States of America,Barilla Solar,USA0058710,30.2,-34.8386,-103.35,Solar,First Solar Asset Management,U.S. Energy Information Administration
United States of America,Barker Lower,USA0010728,1.5,-34.8386,-70.2297,Hydro,KEI Maine Power Management III LLC,U.S. Energy Information Administration
United States of America,Barker Solar  LLC,USA0061194,5,-34.8386,-78.9287,Solar,Soltage LLC,U.S. Energy Information Administration
United States of America,Barkley,USA0001371,130,-34.8386,-88.2211,Hydro,USCE-Nashville District,U.S. Energy Information Administration
United States of America,Barney M Davis,USA0004939,1082.2,-34.8386,-97.3117,Gas,Topaz Power Group GP II  LLC,U.S. Energy Information Administration
United States of America,Barnhill Road Solar  LLC,USA0060782,3.1,-34.8386,-76.2995,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Barnstable Landfill,USA0059081,4,-34.8386,-70.3956,Solar,CF CVEC Owner One LLC,U.S. Energy Information Administration
United States of America,Barnwell Solar,USA0061327,5.4,-34.8386,-81.351,Solar,Pine Gate Renewables,U.S. Energy Information Administration
United States of America,Barre II Solar Project,USA0059766,1.5,-34.8386,-72.109,Solar,Kearsarge Solar LLC,U.S. Energy Information Administration
United States of America,Barre Peaker,USA0056474,49.8,-34.8386,-117.9832,Gas,Southern California Edison Co,U.S. Energy Information Administration
United States of America,Barrett Farm Solar - Phase I,USA0061728,1.7,-34.8386,-71.8838,Solar,Onyx Asset Services Group,U.S. Energy Information Administration
United States of America,Barrett PV,USA0061342,11.9,-34.8386,-71.8645,Solar,BWC French River  LLC,U.S. Energy Information Administration
United States of America,Barron,USA0004102,8.6,-34.8386,-91.8404,Oil,City of Barron - WI,U.S. Energy Information Administration
United States of America,Barrow,USA0007173,20.3,-34.8386,-156.7786,Gas,Barrow Utils & Elec Coop  Inc,U.S. Energy Information Administration
United States of America,Barry,USA0000003,2569.5,-34.8386,-88.0103,Gas,Alabama Power Co,U.S. Energy Information Administration
United States of America,Bartholomew,USA0003688,1,-34.8386,-111.4995,Hydro,City of Springville - UT,U.S. Energy Information Administration
United States of America,Bartletts Ferry,USA0000702,173,-34.8386,-85.0916,Hydro,Georgia Power Co,U.S. Energy Information Administration
United States of America,Barton Chapel Wind Farm,USA0057156,120,-34.8386,-98.3377,Wind,Avangrid Renewables LLC,U.S. Energy Information Administration
United States of America,Barton Solar Farm,USA0059741,1.9,-34.8386,-72.184,Solar,Barton Solar  LLC,U.S. Energy Information Administration
United States of America,Barton Windpower LLC,USA0056765,160,-34.8386,-93.091,Wind,Avangrid Renewables LLC,U.S. Energy Information Administration
United States of America,Basalt,USA0007458,5,-34.8386,-106.8219,Hydro,City of Aspen- CO,U.S. Energy Information Administration
United States of America,Bashaw Solar CSG 1  LLC,USA0060866,2,-34.8386,-70.88,Solar,Bashaw Solar 1  LLC,U.S. Energy Information Administration
United States of America,Basin Creek Plant,USA0055866,54.9,-34.8386,-112.5194,Gas,Basin Creek Power Services LLC,U.S. Energy Information Administration
United States of America,Bassett Medical Center,USA0054863,5.6,-34.8386,-74.9242,Oil,Bassett Healthcare,U.S. Energy Information Administration
United States of America,Bastrop Energy Center,USA0055168,618.7,-34.8386,-97.55,Gas,Bastrop Energy Partners  LP,U.S. Energy Information Administration
United States of America,Batavia Power Plant,USA0054593,67.3,-34.8386,-78.1592,Gas,Seneca Power Partners LP,U.S. Energy Information Administration
United States of America,Batesville Generation Facility,USA0055063,891,-34.8386,-89.9275,Gas,Cooperative Energy,U.S. Energy Information Administration
United States of America,Bath County,USA0006167,2862,-34.8386,-79.8,Hydro,Virginia Electric & Power Co,U.S. Energy Information Administration
United States of America,Battery Energy Storage System,USA0057583,40,-34.8386,-147.725,Storage,Golden Valley Elec Assn Inc,U.S. Energy Information Administration
United States of America,Battery Utility of Ohio,USA0058475,4,-34.8386,-82.8331,Storage,Battery Utility of Ohio LLC,U.S. Energy Information Administration
United States of America,Battle Creek Mill,USA0058052,4,-34.8386,-85.2043,Gas,RockTenn-Battle Creek Mill,U.S. Energy Information Administration
United States of America,Battleboro Farm,USA0060369,5.2,-34.8386,-77.7608,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Battleground,USA0059038,3.5,-34.8386,-81.33,Solar,Sustainable Power Group  LLC,U.S. Energy Information Administration
United States of America,Bavarian LFGTE,USA0056277,4.8,-34.8386,-84.6556,Waste,East Kentucky Power Coop  Inc,U.S. Energy Information Administration
United States of America,Baxter Wilson,USA0002050,1327.6,-34.8386,-90.9306,Gas,Entergy Mississippi Inc,U.S. Energy Information Administration
United States of America,Bay County Waste to Energy,USA0010250,13.6,-34.8386,-85.5207,Waste,Bay County Board-County Comm,U.S. Energy Information Administration
United States of America,Bay Front,USA0003982,67.2,-34.8386,-90.9017,Waste,Northern States Power Co - Minnesota,U.S. Energy Information Administration
United States of America,Bay View Backup Power Facility,USA0058269,12,-34.8386,-83.4847,Gas,COT/Division of Water Reclamation,U.S. Energy Information Administration
United States of America,Bay View Cogeneration Facility,USA0058263,12,-34.8386,-83.4847,Waste,COT/Division of Water Reclamation,U.S. Energy Information Administration
United States of America,Bay Windpower I,USA0055944,1.8,-34.8386,-84.7381,Wind,Bay Windpower LLC,U.S. Energy Information Administration
United States of America,BayWa r.e Mozart LLC,USA0058048,30,-34.8386,-100.5242,Wind,BayWa r.e Wind LLC,U.S. Energy Information Administration
United States of America,Bayboro,USA0000627,226.8,-34.8386,-82.6353,Oil,Duke Energy Florida  LLC,U.S. Energy Information Administration
United States of America,Bayboro Solar Farm,USA0061528,5,-34.8386,-76.8102,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Bayonne Energy Center,USA0056964,512,-34.8386,-74.0915,Gas,Bayonne Energy Center LLC,U.S. Energy Information Administration
United States of America,Bayonne MUA- Leitner-Poma Wind Turbine,USA0059797,1.5,-34.8386,-74.1178,Wind,United Water  Inc.,U.S. Energy Information Administration
United States of America,Bayonne Plant Holding LLC,USA0050497,191.6,-34.8386,-74.1124,Gas,Morris Energy Operations Company  LLC,U.S. Energy Information Administration
United States of America,Bayou Cogen Plant,USA0010298,312.2,-34.8386,-95.0458,Gas,Air Liquide Large Industries U S LP,U.S. Energy Information Administration
United States of America,Bayou Cove Peaking Power,USA0055433,416,-34.8386,-92.5997,Gas,NRG South CentralOperationsInc,U.S. Energy Information Administration
